id,label
8881,0.9657847285270691
11260,0.4130467176437378
9222,0.955706000328064
3364,0.9819281101226807
10382,0.5430635809898376
4744,0.8117702603340149
5840,0.1522524058818817
9152,0.269588440656662
76,0.41252127289772034
10513,0.5648496150970459
8788,0.9928557872772217
11383,0.9206770658493042
11239,0.7251466512680054
11652,0.17059549689292908
12403,0.954180896282196
8875,0.21309654414653778
8253,0.01625039242208004
2853,0.01962905563414097
7516,0.9905665516853333
11718,0.9448984265327454
4264,0.8622320294380188
1690,0.8948402404785156
3432,0.9221669435501099
9140,0.6751054525375366
5015,0.9907770156860352
4300,0.9203184843063354
641,0.4038160443305969
2894,0.6626613140106201
2685,0.669525146484375
9459,0.14895997941493988
4664,0.8711044788360596
1390,0.3796638548374176
1092,0.7390512228012085
6259,0.0745561420917511
11893,0.3852628767490387
6065,0.6820124983787537
9143,0.8470445275306702
9718,0.6087640523910522
11202,0.23076601326465607
8560,0.8730716109275818
3923,0.8485727310180664
2888,0.2046288251876831
5474,0.030371610075235367
225,0.6127403378486633
3943,0.9916926622390747
3345,0.5577860474586487
3789,0.9858521223068237
4061,0.2398197501897812
4647,0.9604825973510742
61,0.6245291829109192
2324,0.48049306869506836
11390,0.21310614049434662
9170,0.3125382959842682
32,0.20580469071865082
1024,0.9351491928100586
10111,0.29536813497543335
5816,0.6036893129348755
7230,0.0650513619184494
5909,0.04885953292250633
2747,0.8232051134109497
12002,0.5545459389686584
1913,0.1351974904537201
6417,0.5951004028320312
9066,0.9183685779571533
11920,0.9202187061309814
10386,0.16268090903759003
358,0.971880316734314
2966,0.07087002694606781
6670,0.970060408115387
6859,0.9364399909973145
1712,0.7178252339363098
12339,0.2931271195411682
1636,0.6152329444885254
69,0.9912342429161072
11771,0.05914103984832764
3362,0.7766479849815369
4680,0.30716490745544434
3495,0.8878032565116882
12030,0.24467280507087708
8088,0.8301554322242737
9128,0.6705153584480286
9865,0.09588336199522018
3048,0.5836208462715149
11824,0.9784939289093018
814,0.12591902911663055
6312,0.8971578478813171
2699,0.08033808320760727
8522,0.7115833163261414
5430,0.7526260614395142
11709,0.9631950259208679
10146,0.9466590285301208
4945,0.29844674468040466
11120,0.6466180086135864
706,0.6222078800201416
610,0.8785305023193359
7702,0.026567090302705765
4065,0.8917459845542908
2187,0.0538611002266407
673,0.8143972158432007
8965,0.9312930107116699
1023,0.06797187030315399
7988,0.7498766779899597
4279,0.1530371606349945
11335,0.8407479524612427
9235,0.0862935408949852
10440,0.39133650064468384
3744,0.9856315851211548
3431,0.26795876026153564
536,0.20423956215381622
9194,0.7587283253669739
11868,0.3463527262210846
992,0.9603016972541809
11639,0.3672387897968292
2321,0.18962271511554718
3321,0.9454762935638428
1813,0.7853156924247742
6742,0.834619402885437
5364,0.25921010971069336
1127,0.03702445700764656
6724,0.3838597238063812
7467,0.9543537497520447
3353,0.11408837884664536
2422,0.35621434450149536
10327,0.9016528725624084
2396,0.1322632133960724
10745,0.11403598636388779
12078,0.7181856632232666
7584,0.7694668173789978
5294,0.12996509671211243
3854,0.1067865714430809
8108,0.9257139563560486
11538,0.28028327226638794
8871,0.5854812264442444
8962,0.33857461810112
1275,0.8136350512504578
4787,0.9382721185684204
1466,0.36388111114501953
11722,0.23247770965099335
7448,0.8986246585845947
2742,0.046633560210466385
5355,0.3550001382827759
10,0.2658449113368988
371,0.6870141625404358
11575,0.9683827757835388
12412,0.9667096138000488
5956,0.8671719431877136
5651,0.48694488406181335
4524,0.07766222208738327
11661,0.17853443324565887
11040,0.3016909658908844
2463,0.08918623626232147
1887,0.8652279376983643
2246,0.9570709466934204
10426,0.42095428705215454
1156,0.5305001735687256
3564,0.7711774706840515
2788,0.9801866412162781
3859,0.23715659976005554
11300,0.4193929135799408
6635,0.8696786165237427
11022,0.0890534445643425
9708,0.9932140111923218
187,0.14236469566822052
4101,0.2545520067214966
3005,0.8559250235557556
1394,0.0925949439406395
10505,0.9202898740768433
10603,0.7629482746124268
11365,0.08273070305585861
7909,0.9452118873596191
3246,0.6173254251480103
489,0.7033251523971558
12303,0.9732298851013184
9758,0.9920288920402527
12089,0.215247243642807
9065,0.5452747344970703
10015,0.8365474939346313
9006,0.8787132501602173
1866,0.6649279594421387
4828,0.9739567637443542
4658,0.08384928107261658
5951,0.8338952660560608
3691,0.2367013692855835
3821,0.7325733304023743
9375,0.7771554589271545
7198,0.9131233096122742
5756,0.9499979019165039
2193,0.7350443005561829
1931,0.7241917848587036
12495,0.2928414046764374
6199,0.8683124780654907
1249,0.22233620285987854
9892,0.20395778119564056
11293,0.7709239721298218
2388,0.9398555159568787
10258,0.9839528203010559
3526,0.8983653783798218
3935,0.16510972380638123
1985,0.3768317401409149
8671,0.9533523917198181
3317,0.9310489892959595
9490,0.518668532371521
12314,0.6551789045333862
836,0.37957751750946045
8847,0.9322317242622375
10207,0.9031514525413513
1381,0.9485048055648804
10936,0.3595100939273834
423,0.19817841053009033
3372,0.9796168804168701
2295,0.6292251348495483
7433,0.3299369513988495
9123,0.32210928201675415
5334,0.3712393641471863
799,0.7391024827957153
3,0.19994354248046875
12425,0.9753408432006836
2868,0.7377809286117554
5875,0.6302889585494995
7746,0.29201945662498474
5198,0.6755476593971252
11360,0.9062936902046204
3286,0.41031914949417114
6759,0.8737808465957642
7332,0.4991281032562256
4483,0.8286594748497009
5855,0.8543428778648376
9832,0.9977425336837769
6077,0.28490710258483887
3887,0.49494636058807373
2439,0.2077757567167282
5204,0.41830208897590637
12267,0.23956677317619324
6513,0.36704742908477783
6740,0.35317012667655945
7959,0.7258865833282471
5282,0.10772818326950073
1188,0.5399357676506042
4622,0.9431276321411133
7140,0.8804469704627991
6846,0.9370079636573792
59,0.9536967873573303
7059,0.7901868224143982
7047,0.7308652997016907
4454,0.6109998226165771
1779,0.11594494432210922
921,0.3707561790943146
4732,0.8860835433006287
8362,0.9431357979774475
9784,0.8872200846672058
370,0.6835435628890991
7508,0.1292484551668167
908,0.9831016659736633
2216,0.9787909984588623
8460,0.6972348093986511
521,0.5002522468566895
2154,0.9062297344207764
3963,0.3449172377586365
6129,0.8841809034347534
9192,0.0949186459183693
4598,0.9444652199745178
7097,0.9650236368179321
4461,0.46770748496055603
3228,0.10430268943309784
4419,0.31366148591041565
2122,0.9628134965896606
7960,0.7849577069282532
12417,0.1993185430765152
3839,0.48757702112197876
6904,0.34754297137260437
5639,0.9298406839370728
4685,0.9892354607582092
2181,0.3718615174293518
11177,0.7313265800476074
7597,0.9127624034881592
6289,0.45657891035079956
11136,0.719487726688385
34,0.10641302913427353
1124,0.6618081331253052
11521,0.8244955539703369
5437,0.919916570186615
11515,0.7655712962150574
6764,0.6885258555412292
11228,0.4764000475406647
1766,0.9329797029495239
9756,0.9186909794807434
9433,0.939762532711029
6873,0.6914828419685364
4599,0.6775920987129211
8718,0.05907649174332619
12210,0.5552801489830017
5454,0.3649038076400757
6730,0.010249520651996136
8477,0.7013937830924988
10051,0.5160107016563416
6198,0.16955846548080444
8739,0.9459720849990845
4597,0.35701608657836914
3857,0.061073921620845795
1379,0.20675529539585114
7739,0.278828501701355
1613,0.1256154477596283
4798,0.17013368010520935
10765,0.9295678734779358
2648,0.7604617476463318
3085,0.6697940230369568
7964,0.25994113087654114
5937,0.5432608127593994
7569,0.7230687737464905
10678,0.8739295601844788
4764,0.1726226657629013
12174,0.2656170427799225
7375,0.9262159466743469
4083,0.9884575009346008
8827,0.9332353472709656
10849,0.30952462553977966
4532,0.5315786004066467
485,0.9067530035972595
8836,0.30595552921295166
4087,0.3751445412635803
7484,0.8781837821006775
3721,0.9641547203063965
11232,0.3915019631385803
10615,0.20351071655750275
4362,0.9851561784744263
511,0.04650737717747688
5141,0.6258882880210876
2697,0.8774240016937256
8967,0.18921062350273132
12217,0.17223401367664337
6283,0.3653565049171448
8070,0.8297511339187622
9218,0.9041306972503662
1403,0.47341597080230713
9640,0.266379177570343
9639,0.9242936372756958
3173,0.6006903648376465
3669,0.5885159373283386
667,0.7218097448348999
8325,0.32451683282852173
6243,0.3469109833240509
4324,0.14999999105930328
9060,0.294439435005188
5244,0.9666407704353333
7553,0.6735391616821289
887,0.9039270877838135
12287,0.6969103813171387
11368,0.21018396317958832
199,0.9664268493652344
5921,0.952488899230957
6103,0.8783054947853088
509,0.5615795850753784
2111,0.981682300567627
3291,0.3924889862537384
4016,0.2288142740726471
3852,0.1401110291481018
4243,0.7730666995048523
2691,0.92765212059021
3543,0.16864420473575592
2925,0.9733905792236328
2226,0.9499788880348206
3630,0.8113228678703308
5716,0.3202984035015106
6238,0.11752846091985703
344,0.9879955649375916
689,0.3036930561065674
11761,0.968511700630188
8113,0.9897119998931885
3381,0.41612404584884644
1659,0.8441390991210938
8056,0.7726174592971802
7253,0.8783406019210815
4274,0.9076294302940369
12369,0.3261549770832062
8366,0.7187324166297913
3855,0.7618823647499084
8905,0.2581464350223541
7818,0.9632930159568787
11429,0.9820423722267151
8841,0.12144539505243301
3334,0.3186441957950592
11573,0.31503990292549133
4854,0.872052788734436
12124,0.08999138325452805
1713,0.7649965286254883
11562,0.8386597037315369
4688,0.5318543314933777
4492,0.9889823794364929
4125,0.9431850910186768
4448,0.7735902070999146
621,0.027223804965615273
5387,0.790998637676239
4544,0.8673667907714844
1317,0.807979166507721
768,0.8231220245361328
9505,0.806868314743042
9926,0.3586307764053345
8285,0.6625797152519226
7288,0.0058187623508274555
10579,0.08091206848621368
9667,0.8727828860282898
1920,0.24746018648147583
10269,0.9322683215141296
6314,0.18043893575668335
2902,0.6049730777740479
11370,0.6930755972862244
4551,0.9723851084709167
6640,0.9337910413742065
3237,0.962710976600647
8765,0.0975324884057045
1824,0.29018333554267883
4466,0.6032212376594543
100,0.4348891079425812
5216,0.9189025163650513
2624,0.30506575107574463
7682,0.9333341717720032
4120,0.1977478265762329
4951,0.2835289239883423
2124,0.4933392107486725
6137,0.6238398551940918
12095,0.05924251675605774
11118,0.06923756748437881
7330,0.32956376671791077
2990,0.6680476069450378
2047,0.07879067957401276
4875,0.9059848785400391
9652,0.2501148581504822
10725,0.874950110912323
3813,0.397905170917511
769,0.6243262887001038
10960,0.09123896062374115
4275,0.7866349220275879
12239,0.28798162937164307
3594,0.8023450970649719
7325,0.058011244982481
6851,0.23048126697540283
11309,0.9548166990280151
10895,0.9429689049720764
9270,0.4812394976615906
2449,0.299948513507843
493,0.024151060730218887
11859,0.08961805701255798
7272,0.4585254490375519
1580,0.9167160987854004
9316,0.3841649293899536
12329,0.38280338048934937
3918,0.9325286149978638
10687,0.2141079306602478
3847,0.5822744369506836
6502,0.7243747711181641
7509,0.9201779365539551
11106,0.20789040625095367
7958,0.5495041012763977
6470,0.06503847241401672
8239,0.10548135638237
10612,0.8225715756416321
4111,0.09893957525491714
3122,0.3631353974342346
4796,0.0723314881324768
6916,0.46470627188682556
6816,0.8977439403533936
12309,0.6083910465240479
3714,0.5283557176589966
5225,0.9525207281112671
9305,0.6550670862197876
11559,0.5992448329925537
5134,0.06669431179761887
9056,0.07694921642541885
98,0.7690562605857849
8861,0.9685577750205994
9525,0.18480460345745087
1004,0.9565722942352295
3399,0.7902162075042725
9962,0.8565396070480347
7210,0.17511369287967682
10857,0.38281598687171936
4221,0.8090336918830872
1132,0.1767686903476715
4830,0.1049937829375267
5303,0.5394260883331299
7449,0.9523074626922607
7268,0.10638897866010666
3052,0.9655554890632629
11076,0.057282719761133194
5807,0.9642325043678284
4478,0.8868561387062073
7814,0.6654471158981323
10928,0.10182218998670578
2827,0.9932861924171448
343,0.5764499306678772
6775,0.659759521484375
5761,0.5208983421325684
2646,0.6617839336395264
639,0.3653491735458374
1214,0.5665585398674011
1103,0.2603626847267151
4292,0.7530112862586975
6397,0.322412371635437
28,0.11850512027740479
6127,0.37937840819358826
12372,0.883018434047699
10917,0.2237790822982788
10882,0.1546313315629959
10494,0.669060468673706
63,0.6767526865005493
11499,0.33845946192741394
8949,0.7162361741065979
6449,0.8910939693450928
11570,0.8701353073120117
12112,0.6223835349082947
5846,0.30600592494010925
10181,0.4604968726634979
3812,0.9338313341140747
7264,0.9640980958938599
1153,0.015801021829247475
7457,0.7140235304832458
8130,0.7688465714454651
847,0.7885109186172485
11044,0.6809893250465393
5038,0.31643933057785034
3519,0.5534212589263916
3077,0.042004141956567764
11890,0.1837054342031479
7113,0.225691556930542
3544,0.9553828239440918
8985,0.6196298003196716
6836,0.6608216166496277
8000,0.8288919925689697
7353,0.9679269790649414
12483,0.16787080466747284
3465,0.07383714616298676
75,0.787373423576355
7351,0.19642914831638336
8478,0.7828583717346191
8550,0.5710660219192505
10345,0.3347196578979492
12364,0.7911584377288818
9728,0.03831348568201065
8923,0.8303864002227783
6665,0.9695481061935425
3111,0.2777605652809143
9791,0.3781881332397461
4668,0.9919187426567078
10366,0.9165554642677307
10550,0.6697525382041931
9484,0.4154343605041504
12228,0.7146559357643127
2801,0.3047413229942322
9996,0.9580978751182556
1281,0.3027244508266449
10638,0.5691630840301514
1534,0.2845727801322937
4091,0.8801972270011902
6122,0.6701550483703613
10575,0.4914151728153229
3614,0.35501736402511597
7112,0.45676037669181824
11440,0.346545934677124
4827,0.6012572050094604
1837,0.6676497459411621
10677,0.3851929008960724
1298,0.08144105970859528
7540,0.5192661881446838
7384,0.10281864553689957
3183,0.2578612267971039
4777,0.20978529751300812
9816,0.9294837713241577
179,0.7543215155601501
1541,0.8737679123878479
1417,0.3242619037628174
10485,0.9208260178565979
9680,0.8822250962257385
11103,0.08446822315454483
4286,0.8469846248626709
9147,0.5147523880004883
9445,0.8673537373542786
4081,0.05027354881167412
4781,0.3158867061138153
5730,0.509597897529602
3652,0.8419259190559387
11802,0.3259350657463074
248,0.0791526511311531
5257,0.3511383533477783
7307,0.6072383522987366
2839,0.08892785757780075
8475,0.4646901488304138
3621,0.6868026852607727
9328,0.5212113261222839
8434,0.8901143670082092
10860,0.36338740587234497
3553,0.39848825335502625
12280,0.6412404179573059
12185,0.22250260412693024
5398,0.04841553419828415
8107,0.12704066932201385
1309,0.5893087983131409
10852,0.09772583097219467
3925,0.3705207407474518
11397,0.6420543789863586
156,0.6548932194709778
701,0.19664457440376282
5532,0.9977380037307739
2058,0.957598090171814
11959,0.09533507376909256
2749,0.015044239349663258
1380,0.5665079355239868
10704,0.38244563341140747
8200,0.3762579560279846
5330,0.14718054234981537
973,0.03704396262764931
10260,0.09559878706932068
1966,0.32680824398994446
10511,0.1060759499669075
2038,0.30580249428749084
2174,0.7711430191993713
5339,0.9444077014923096
514,0.3372688293457031
1032,0.5339140892028809
4165,0.9574241638183594
5363,0.31116190552711487
11786,0.3651946485042572
6985,0.6773037910461426
1782,0.7317503690719604
3952,0.3714050352573395
9219,0.9037689566612244
1707,0.5091342926025391
5881,0.7539500594139099
6577,0.9681907296180725
8500,0.36526963114738464
8586,0.5584683418273926
5271,0.9694200754165649
9557,0.7753744721412659
7695,0.9942566752433777
10551,0.9617998003959656
4460,0.3661101162433624
1326,0.7279976010322571
8072,0.986005425453186
7147,0.8685415387153625
10148,0.5440080761909485
2715,0.11523793637752533
5653,0.9382796883583069
3457,0.6162292957305908
12006,0.8703317046165466
4462,0.6305444240570068
2256,0.4357989430427551
7032,0.15511870384216309
2644,0.6627271175384521
8593,0.3326796293258667
9687,0.9043929576873779
5356,0.057555992156267166
3459,0.9857660531997681
8171,0.32805293798446655
10956,0.3639708459377289
10493,0.8781552910804749
8232,0.616050660610199
1808,0.4069645404815674
10951,0.9777727723121643
12384,0.018435679376125336
7470,0.6945182681083679
9074,0.3665914237499237
3842,0.2579321265220642
6132,0.19217702746391296
10030,0.9898847341537476
9358,0.9688038229942322
1590,0.9798138737678528
3807,0.8480560779571533
5882,0.6430726051330566
5213,0.07714378088712692
7034,0.19382710754871368
11093,0.9428797960281372
4638,0.7920156121253967
5825,0.49064040184020996
5994,0.07525737583637238
6523,0.35098910331726074
12461,0.9401234984397888
7440,0.6996604204177856
9254,0.5080109238624573
5479,0.9411126971244812
2161,0.18126779794692993
3624,0.20012231171131134
9759,0.6160299777984619
9976,0.9565638899803162
8435,0.6347597241401672
5429,0.23297743499279022
5238,0.930030345916748
11702,0.3252222537994385
9901,0.07267416268587112
8090,0.3517960011959076
4641,0.7938265204429626
1767,0.9369857907295227
7784,0.10082137584686279
10840,0.6477118134498596
1625,0.891965925693512
1558,0.6871267557144165
5155,0.8976409435272217
8225,0.08855544775724411
11000,0.7156625986099243
4817,0.88214510679245
3031,0.7368830442428589
7083,0.9266075491905212
502,0.010018067434430122
7301,0.147047758102417
4997,0.601707935333252
11867,0.8548751473426819
447,0.15459980070590973
11254,0.8738596439361572
10394,0.8017748594284058
9463,0.330110102891922
4639,0.8563936352729797
11891,0.35173359513282776
5718,0.842478334903717
7712,0.32854071259498596
11209,0.07038094103336334
6306,0.9390707015991211
10023,0.8503970503807068
4547,0.9133198261260986
5530,0.6023266315460205
8442,0.3984525203704834
1299,0.33891889452934265
8939,0.3386223316192627
3783,0.9412346482276917
11222,0.890188992023468
11960,0.7485575079917908
10992,0.08561978489160538
11807,0.19013816118240356
4760,0.2064095437526703
4099,0.9854953289031982
9357,0.6155668497085571
7542,0.7000782489776611
11289,0.5101478695869446
7464,0.2763397693634033
